,name,album,artist,release_date,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat,Unnamed: 0,artist_id,popularity_meta,followers,popularity_sum,popularity_count,popularity_sum_album,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other
4042,Soltera - Remix,Épico,Lunay,2019-10-25,266086,76,0.795,0.361,0.7829999999999999,0.0,0.4370000000000001,-4.271,0.0432,92.01,4,1085,1.0,3.0,2.0,2.0,2.0,647.0,47MpMsUfWtgyIIBEFOr4FE,71.0,7549088.0,345,5,210,3,67.25,67.0,0
4043,Aventura,Épico,Lunay,2019-10-25,217129,70,0.7290000000000001,0.223,0.726,0.0,0.101,-3.208,0.0422,92.025,4,1085,1.0,3.0,2.0,2.0,2.0,647.0,47MpMsUfWtgyIIBEFOr4FE,71.0,7549088.0,345,5,210,3,68.75,70.0,0
4044,Condado,Condado,Chris Jedi,2022-09-09,232813,69,0.804,0.166,0.825,3.48e-06,0.116,-3.596,0.0585,92.02,4,35,999.0,999.0,999.0,999.0,999.0,80.0,0qTZZWLzuD59Un5r1speHm,70.0,2071511.0,158,2,69,1,89.0,89.0,1
4045,La Cama - Remix,La Cama (Remix),Lunay,2020-03-27,330240,68,0.737,0.12,0.8320000000000001,0.0,0.255,-2.622,0.0798,173.986,4,931,1.0,3.0,2.0,2.0,2.0,647.0,47MpMsUfWtgyIIBEFOr4FE,71.0,7549088.0,345,5,68,1,69.25,69.25,1
4046,TODO O NADA,El Niño,Lunay,2021-05-21,208000,67,0.7809999999999999,0.232,0.67,2.01e-06,0.104,-2.588,0.0484,177.957,4,511,1.0,3.0,2.0,2.0,2.0,647.0,47MpMsUfWtgyIIBEFOr4FE,71.0,7549088.0,345,5,67,1,69.5,69.5,1
4048,A Solas - Remix,Épico,Lunay,2019-10-25,273198,64,0.62,0.66,0.7440000000000001,5.8e-06,0.141,-2.576,0.142,180.014,4,1085,1.0,3.0,2.0,2.0,2.0,647.0,47MpMsUfWtgyIIBEFOr4FE,71.0,7549088.0,345,5,210,3,70.25,73.0,0
4049,Riders on the Storm,L.A. Woman,The Doors,1971-04-19,434720,74,0.55,0.25,0.722,0.0129,0.11,-11.729,0.0283,103.886,4,18806,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,206,3,68.77777777777777,66.0,0
4050,People Are Strange,Strange Days,The Doors,1967-09-25,130173,73,0.6990000000000001,0.685,0.467,0.0,0.315,-8.578,0.0375,119.287,4,20108,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,139,2,68.88888888888889,66.0,0
4051,Break on Through (To the Other Side),The Doors,The Doors,1967-01-04,145866,73,0.421,0.2,0.7509999999999999,0.0,0.17,-9.584,0.0472,89.839,4,20372,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,144,2,68.88888888888889,71.0,0
4052,Light My Fire,The Doors,The Doors,1967-01-04,429760,71,0.413,0.369,0.725,2.1600000000000007e-05,0.0905,-5.787000000000001,0.0324,124.618,4,20372,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,144,2,69.11111111111111,73.0,0
4053,Roadhouse Blues,Morrison Hotel,The Doors,1970-02-09,243826,71,0.623,0.336,0.633,4.6e-05,0.147,-8.212,0.0304,121.119,4,19240,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,138,2,69.11111111111111,67.0,0
4054,Peace Frog,Morrison Hotel,The Doors,1970-02-09,170132,67,0.6409999999999999,0.16,0.725,0.00321,0.648,-7.376,0.039,112.529,4,19240,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,138,2,69.55555555555556,71.0,0
4055,L.A. Woman,L.A. Woman,The Doors,1971-04-19,471160,66,0.354,0.0812,0.731,0.00124,0.115,-9.178,0.0382,170.63299999999995,4,18806,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,206,3,69.66666666666667,70.0,0
4056,Touch Me,The Soft Parade,The Doors,1969-07-21,190253,66,0.425,0.405,0.903,0.0128,0.117,-4.801,0.0732,108.748,4,19443,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,66,1,69.66666666666667,69.66666666666667,1
4057,Love Her Madly,L.A. Woman,The Doors,1971-04-19,198466,66,0.565,0.0573,0.5870000000000001,0.00493,0.0416,-7.393,0.0317,147.46200000000005,4,18806,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,206,3,69.66666666666667,70.0,0
4058,Love Me Two Times,Strange Days,The Doors,1967-09-25,195106,66,0.684,0.332,0.698,5.16e-06,0.122,-6.2189999999999985,0.041,132.846,4,20108,2.0,2.0,2.0,2.0,2.0,649.0,22WZ7M8sxp5THdruNY3gXt,71.0,6897397.0,693,10,139,2,69.66666666666667,73.0,0
4059,Reckless,Reckless,Madison Beer,2021-06-04,203384,80,0.386,0.807,0.426,0.0,0.14,-6.642,0.0363,180.104,3,497,1.0,2.0,2.0,2.0,2.0,650.0,2kRfqPViCqYdSGhYSM9R0Q,72.0,5517030.0,349,5,80,1,67.25,67.25,1
4060,VILLAIN,ALL OUT,K/DA,2020-11-06,199125,75,0.653,0.0232,0.634,0.0,0.0908,-5.875,0.0391,160.013,4,707,999.0,999.0,999.0,999.0,999.0,651.0,4gOc8TsQed9eqnqJct2c5v,65.0,1706905.0,221,3,75,1,73.0,73.0,1
4061,POP/STARS,POP/STARS,K/DA,2018-11-03,191100,73,0.5660000000000001,0.0183,0.769,0.0,0.108,-4.342,0.0872,170.03599999999997,4,1441,999.0,999.0,999.0,999.0,999.0,651.0,4gOc8TsQed9eqnqJct2c5v,65.0,1706905.0,221,3,73,1,74.0,74.0,1
4062,MORE,MORE,K/DA,2020-10-28,217088,73,0.66,0.00257,0.787,0.0,0.32299999999999995,-4.592,0.032,142.018,4,716,999.0,999.0,999.0,999.0,999.0,651.0,4gOc8TsQed9eqnqJct2c5v,65.0,1706905.0,221,3,73,1,74.0,74.0,1
4063,Dangerous,Dangerous,Madison Beer,2022-08-26,227839,69,0.35100000000000003,0.8740000000000001,0.355,6.29e-06,0.0997,-8.772,0.0286,77.248,3,49,1.0,2.0,2.0,2.0,2.0,650.0,2kRfqPViCqYdSGhYSM9R0Q,72.0,5517030.0,349,5,138,2,70.0,69.0,0
4064,Good In Goodbye,Life Support,Madison Beer,2021-02-26,141949,68,0.6579999999999999,0.433,0.698,0.0,0.174,-5.95,0.177,139.054,4,595,1.0,2.0,2.0,2.0,2.0,650.0,2kRfqPViCqYdSGhYSM9R0Q,72.0,5517030.0,349,5,200,3,70.25,66.0,0
4065,Selfish,Life Support,Madison Beer,2021-02-26,223270,67,0.375,0.627,0.461,0.0,0.386,-6.202000000000001,0.0279,75.217,4,595,1.0,2.0,2.0,2.0,2.0,650.0,2kRfqPViCqYdSGhYSM9R0Q,72.0,5517030.0,349,5,200,3,70.5,66.5,0
4066,Baby,Life Support,Madison Beer,2021-02-26,207734,65,0.705,0.0799,0.7070000000000001,0.0,0.149,-5.174,0.0534,117.974,4,595,1.0,2.0,2.0,2.0,2.0,650.0,2kRfqPViCqYdSGhYSM9R0Q,72.0,5517030.0,349,5,200,3,71.0,67.5,0
4068,Boys Don't Cry - Single Version,Three Imaginary Boys (Deluxe Edition),The Cure,1979-05-11,157533,67,0.465,0.00486,0.841,0.0,0.109,-5.767,0.0633,168.743,4,15862,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,67,1,60.77777777777778,60.77777777777778,1
4069,Friday I'm in Love,Wish,The Cure,1992-04-21,214400,70,0.526,0.000972,0.762,0.000116,0.338,-12.437,0.0342,136.203,4,11133,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,70,1,60.44444444444444,60.44444444444444,1
4070,Just like Heaven,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,212000,70,0.43,0.0271,0.971,2.1600000000000007e-05,0.185,-3.845,0.0524,151.219,4,12926,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,70,1,60.44444444444444,60.44444444444444,1
4071,Close to Me - 2006 Remaster,The Head on the Door,The Cure,1985-08-26,203266,63,0.725,0.0748,0.524,0.764,0.0819,-11.121,0.116,185.134,4,13563,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,63,1,61.22222222222222,61.22222222222222,1
4072,In Between Days - 2006 Remaster,The Head on the Door (Deluxed Edition),The Cure,1985-08-26,177986,59,0.541,0.109,0.83,0.701,0.16699999999999998,-6.246,0.0316,142.592,4,13563,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,59,1,61.666666666666664,61.666666666666664,1
4073,Lovesong - 2010 Remaster,Disintegration (Deluxe Edition),The Cure,1989-05-02,209573,63,0.611,0.339,0.813,0.898,0.224,-7.689,0.0279,140.112,4,12218,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,177,3,61.22222222222222,57.0,0
4074,A Forest - 2006 Remaster,Seventeen Seconds (Deluxe Edition),The Cure,1980-04-18,354933,57,0.633,0.34,0.62,0.605,0.0977,-11.271,0.0648,81.117,4,15519,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,57,1,61.888888888888886,61.888888888888886,1
4075,Lullaby - 2010 Remaster,Disintegration (Deluxe Edition),The Cure,1989-05-02,249880,56,0.718,0.185,0.557,0.7070000000000001,0.055,-10.679,0.0328,94.095,4,12218,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,177,3,62.0,60.5,0
4076,The Lovecats,Japanese Whispers,The Cure,1983-12-16,220093,51,0.748,0.459,0.569,1.21e-06,0.364,-12.975,0.0752,91.833,4,14182,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,51,1,62.55555555555556,62.55555555555556,1
4077,Pictures of You - 2010 Remaster,Disintegration (Deluxe Edition),The Cure,1989-05-02,448466,58,0.484,0.00371,0.7759999999999999,0.109,0.131,-6.48,0.0312,171.935,4,12218,1.0,2.0,2.0,2.0,2.0,653.0,7bu3H8JO7d0UbMoVzbo70s,74.0,4071458.0,614,10,177,3,61.77777777777778,59.5,0
4078,Savior,Appeal To Reason,Rise Against,2008-01-01,242280,76,0.5539999999999999,0.00154,0.932,0.00014199999999999998,0.425,-3.424,0.0485,112.49,4,5400,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,205,3,61.666666666666664,64.5,0
4079,Satellite,Endgame,Rise Against,2011-01-01,238573,68,0.387,0.00369,0.94,0.0,0.0759,-4.16,0.0528,134.876,4,4304,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,190,3,62.55555555555556,61.0,0
4080,Prayer Of The Refugee,The Sufferer & The Witness,Rise Against,2006-01-01,199386,67,0.2,0.00165,0.977,1.1e-05,0.259,-3.494,0.159,195.711,4,6130,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,120,2,62.666666666666664,53.0,0
4081,Re-Education (Through Labor),Appeal To Reason,Rise Against,2008-01-01,222453,65,0.243,0.000417,0.947,3.41e-05,0.133,-3.388,0.102,147.586,4,5400,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,205,3,62.888888888888886,70.0,0
4082,Hero Of War,Appeal To Reason,Rise Against,2008-01-01,253080,64,0.645,0.5429999999999999,0.417,0.0,0.0982,-7.022,0.029,77.054,4,5400,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,205,3,63.0,70.5,0
4083,Give It All,Siren Song Of The Counter-Culture,Rise Against,2004-01-01,170893,57,0.5820000000000001,0.000371,0.942,0.004,0.078,-3.0980000000000003,0.0637,103.057,4,6861,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,116,2,63.77777777777778,59.0,0
4084,Help Is On The Way,Endgame,Rise Against,2011-01-01,237480,62,0.336,0.000123,0.951,0.00108,0.0333,-3.587,0.0707,108.043,4,4304,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,190,3,63.22222222222222,64.0,0
4085,Under The Knife,The Sufferer & The Witness,Rise Against,2006-01-01,165173,53,0.573,0.000608,0.984,2.57e-06,0.0356,-3.846,0.0653,104.334,4,6130,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,120,2,64.22222222222223,67.0,0
4086,Make It Stop (September's Children),Endgame,Rise Against,2011-01-01,234786,60,0.407,0.0005780000000000001,0.975,1.42e-05,0.112,-3.176,0.0779,154.486,4,4304,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,190,3,63.44444444444444,65.0,0
4087,Swing Life Away,Siren Song Of The Counter-Culture,Rise Against,2004-01-01,200066,59,0.477,0.544,0.426,0.0,0.0903,-6.961,0.043,184.866,3,6861,1.0,2.0,2.0,2.0,2.0,654.0,6Wr3hh341P84m3EI8qdn9O,70.0,2551712.0,631,10,116,2,63.55555555555556,57.0,0
4088,8 Letters,8 Letters,Why Don't We,2018-08-31,190026,75,0.607,0.649,0.478,0.0,0.0928,-5.702000000000001,0.031,88.979,4,1505,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,75,1,65.375,65.375,1
4089,How Do You Love Somebody,How Do You Love Somebody,Why Don't We,2022-05-31,180065,69,0.634,0.0189,0.778,0.0,0.29100000000000004,-4.135,0.0809,155.982,4,136,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,69,1,66.125,66.125,1
4090,Love Back,Love Back,Why Don't We,2021-10-06,185850,67,0.611,0.026,0.7440000000000001,0.0,0.17600000000000002,-6.845,0.0654,105.882,4,373,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,67,1,66.375,66.375,1
4091,Just Friends,Just Friends,Why Don't We,2022-05-13,155648,67,0.604,0.0143,0.716,0.0,0.272,-6.649,0.0498,127.989,4,154,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,67,1,66.375,66.375,1
4092,What Am I,What Am I,Why Don't We,2019-08-23,184665,67,0.614,0.0687,0.647,0.0,0.104,-4.681,0.0524,163.862,4,1148,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,67,1,66.375,66.375,1
4093,Grey,The Good Times and The Bad Ones,Why Don't We,2021-01-15,277694,66,0.298,0.8690000000000001,0.295,0.0,0.111,-8.789,0.0318,171.361,4,637,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,132,2,66.5,66.0,0
4094,Fallin’ (Adrenaline),The Good Times and The Bad Ones,Why Don't We,2021-01-15,216504,66,0.606,0.0101,0.9,0.0,0.075,-4.504,0.119,133.963,4,637,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,132,2,66.5,66.0,0
4095,Big Plans,Big Plans,Why Don't We,2019-01-17,179929,58,0.693,0.0668,0.604,0.0,0.114,-5.279,0.0427,75.014,4,1366,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,58,1,67.5,67.5,1
4096,Let Me Down Easy (Lie),Let Me Down Easy (Lie),Why Don't We,2022-04-14,151414,63,0.43,0.154,0.6890000000000001,0.0,0.282,-6.039,0.181,90.213,4,183,1.0,2.0,2.0,2.0,2.0,655.0,2jnIB6XdLvnJUeNTy5A0J2,70.0,3384142.0,598,9,63,1,66.875,66.875,1
4097,Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,2012-01-01,193400,73,0.7829999999999999,0.0114,0.58,2.28e-06,0.108,-6.547999999999999,0.0408,120.021,4,3939,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,73,1,64.28571428571429,64.28571428571429,1
4099,I Really Like You,Emotion (Deluxe Expanded Edition),Carly Rae Jepsen,2015-01-01,204763,71,0.62,0.00564,0.805,9.15e-05,0.285,-5.5379999999999985,0.0417,122.062,4,2843,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,131,2,64.57142857142857,60.0,0
4100,The Loneliest Time (feat. Rufus Wainwright),The Loneliest Time (feat. Rufus Wainwright),Carly Rae Jepsen,2022-10-07,274506,66,0.6859999999999999,0.12,0.568,0.0,0.0991,-6.1960000000000015,0.0568,122.969,4,7,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,66,1,65.28571428571429,65.28571428571429,1
4101,Talking to Yourself,Talking to Yourself,Carly Rae Jepsen,2022-09-16,173200,65,0.735,0.0143,0.855,0.00202,0.0852,-4.527,0.0532,124.027,4,28,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,65,1,65.42857142857143,65.42857142857143,1
4102,Beach House,Beach House,Carly Rae Jepsen,2022-08-05,150004,65,0.843,0.0523,0.743,0.0,0.107,-5.8820000000000014,0.057,118.003,4,70,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,65,1,65.42857142857143,65.42857142857143,1
4103,Cut To The Feeling,Cut To The Feeling,Carly Rae Jepsen,2017-05-26,207959,65,0.71,0.0135,0.909,0.00123,0.303,-2.777,0.0639,115.001,4,1967,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,65,1,65.42857142857143,65.42857142857143,1
4104,Run Away With Me,Emotion (Deluxe Expanded Edition),Carly Rae Jepsen,2015-01-01,251327,60,0.561,0.0168,0.7,5.4299999999999985e-05,0.0592,-6.284,0.0491,119.015,4,2843,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,131,2,66.14285714285714,71.0,0
4106,Western Wind,Western Wind,Carly Rae Jepsen,2022-05-06,225946,58,0.631,0.247,0.826,0.000308,0.107,-6.165,0.146,90.05,4,161,1.0,2.0,2.0,2.0,2.0,656.0,6sFIWsNpZYqfjUpaCgueju,74.0,5170496.0,523,8,58,1,66.42857142857143,66.42857142857143,1
4107,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,2022-07-22,148629,86,0.607,0.118,0.767,0.0,0.122,-6.069,0.0474,123.998,3,84,2.0,2.0,2.0,2.0,2.0,282.0,0xRXCcSX89eobfrshSVdyu,76.0,570737.0,602,8,86,1,73.71428571428571,73.71428571428571,1
4108,Paradise (feat. Dermot Kennedy),Paradise,MEDUZA,2020-10-30,167903,79,0.632,0.0689,0.595,0.0,0.209,-7.644,0.0401,124.114,4,714,2.0,2.0,2.0,2.0,2.0,282.0,0xRXCcSX89eobfrshSVdyu,76.0,570737.0,602,8,79,1,74.71428571428571,74.71428571428571,1
4109,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,0.677,0.0404,0.7440000000000001,0.00016,0.07400000000000001,-6.806,0.0295,124.08,4,1351,2.0,2.0,2.0,2.0,2.0,282.0,0xRXCcSX89eobfrshSVdyu,76.0,570737.0,602,8,77,1,75.0,75.0,1
4111,Under Pressure,Under Pressure,MEDUZA,2022-09-23,195121,68,0.416,0.183,0.821,0.013,0.149,-7.502000000000002,0.0394,122.916,4,21,2.0,2.0,2.0,2.0,2.0,282.0,0xRXCcSX89eobfrshSVdyu,76.0,570737.0,602,8,68,1,76.28571428571429,76.28571428571429,1
4112,Bad Habits - MEDUZA Remix,Bad Habits (MEDUZA Remix),Ed Sheeran,2021-07-30,194331,68,0.609,0.0992,0.8,0.00132,0.0887,-5.102,0.0337,126.031,4,441,1.0,3.0,2.0,2.0,2.0,4.0,6eUKZXaKkcviH0Ku9w2n3V,89.0,105322954.0,998,13,68,1,77.5,77.5,1
4113,Tell It To My Heart (feat. Hozier) - Tiësto Remix,Tell It To My Heart (Tiësto Remix),MEDUZA,2022-01-21,175312,60,0.632,0.00177,0.857,0.000154,0.259,-3.659,0.0504,127.963,4,266,2.0,2.0,2.0,2.0,2.0,282.0,0xRXCcSX89eobfrshSVdyu,76.0,570737.0,602,8,60,1,77.42857142857143,77.42857142857143,1
4114,September Song,Raised Under Grey Skies (Deluxe),JP Cooper,2017-10-06,220290,72,0.614,0.054000000000000006,0.615,0.0,0.0921,-6.7,0.0444,95.941,4,1834,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,140,2,64.2,68.0,0
4115,September Song - Guitar Acoustic,Raised Under Grey Skies (Deluxe),JP Cooper,2017-10-06,212152,68,0.593,0.355,0.394,0.0,0.121,-8.946,0.029,94.909,4,1834,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,140,2,65.0,72.0,0
4116,Sing It With Me,She,JP Cooper,2022-02-21,201198,67,0.54,0.0744,0.7929999999999999,0.0,0.354,-4.379,0.0492,112.219,4,235,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,129,2,65.2,62.0,0
4118,Little Bit Of Love,Little Bit Of Love,JP Cooper,2020-05-08,195452,64,0.659,0.0636,0.8009999999999999,0.0,0.341,-4.234,0.0435,105.991,4,889,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,124,2,65.8,60.0,0
4119,Runaway (with Sigala and JP Cooper),Runaway (with Sigala and JP Cooper),R3HAB,2021-08-20,168196,62,0.617,0.213,0.7559999999999999,0.0,0.152,-5.811,0.104,121.828,4,420,3.0,3.0,3.0,2.0,5.0,552.0,6cEuCEZu7PAE9ZSzLLc2oQ,76.0,2413945.0,267,5,62,1,51.25,51.25,1
4121,Too Close,She,JP Cooper,2022-02-18,184997,62,0.642,0.117,0.7340000000000001,0.0,0.104,-4.979,0.103,140.085,4,238,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,129,2,66.2,67.0,0
4122,Little Bit Of Love - Indian Summer Remix,Little Bit Of Love,JP Cooper,2020-06-05,205199,60,0.708,0.0133,0.758,1.04e-05,0.418,-4.453,0.0367,101.017,4,861,1.0,2.0,2.0,2.0,2.0,660.0,4kYGAK2zu9EAomwj3hXkXy,68.0,811977.0,393,6,124,2,66.6,64.0,0
4123,J’comprends pas,Que la famille,PNL,2015-03-02,283493,74,0.373,0.228,0.523,0.0171,0.111,-9.111,0.041,104.959,4,2783,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,74,1,69.0,69.0,1
4124,Deux frères,Deux frères,PNL,2019-04-05,247459,74,0.794,0.14300000000000002,0.659,0.00224,0.0944,-7.063,0.0498,112.019,4,1288,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,275,4,69.0,67.0,0
4125,Onizuka,Dans la légende,PNL,2016-09-16,252373,73,0.688,0.392,0.569,0.000175,0.12,-7.0070000000000014,0.0375,109.041,4,2219,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,280,4,69.11111111111111,69.0,0
4126,Uranus,Dans la légende,PNL,2016-09-16,240186,70,0.625,0.5770000000000001,0.575,0.106,0.0994,-10.557,0.07400000000000001,92.028,4,2219,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,280,4,69.44444444444444,70.0,0
4127,Bené,Dans la légende,PNL,2016-09-16,190066,69,0.784,0.491,0.7,0.0,0.108,-7.649,0.108,82.02799999999998,4,2219,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,280,4,69.55555555555556,70.33333333333333,0
4128,Naha,Dans la légende,PNL,2016-09-16,285626,68,0.609,0.231,0.517,3.620000000000001e-05,0.0777,-7.557,0.0451,120.914,4,2219,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,280,4,69.66666666666667,70.66666666666667,0
4129,Au DD,Deux frères,PNL,2019-04-05,247161,68,0.777,0.293,0.698,2.32e-05,0.0908,-7.706,0.0704,119.963,4,1288,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,275,4,69.66666666666667,69.0,0
4130,La misère est si belle,Deux frères,PNL,2019-04-05,304524,67,0.8029999999999999,0.451,0.624,0.000734,0.1,-6.7639999999999985,0.0477,95.968,4,1288,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,275,4,69.77777777777777,69.33333333333333,0
4131,Le monde ou rien,Le monde Chico,PNL,2015-10-30,256280,66,0.648,0.772,0.465,1.98e-06,0.287,-9.716,0.171,103.025,4,2541,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,66,1,69.88888888888889,69.88888888888889,1
4132,A l'ammoniaque,Deux frères,PNL,2019-04-05,316545,66,0.5920000000000001,0.4,0.371,0.000367,0.0953,-9.965,0.0437,127.966,4,1288,1.0,2.0,2.0,2.0,2.0,663.0,3NH8t45zOTqzlZgBvZRjvB,74.0,6070833.0,695,10,275,4,69.88888888888889,69.66666666666667,0
4133,Last Resort,Infest,Papa Roach,2001-04-25,199906,81,0.589,0.000481,0.89,0.00082,0.201,-3.719,0.0603,90.598,4,7842,1.0,2.0,2.0,2.0,2.0,664.0,4RddZ3iHvSpGV4dvATac9X,70.0,4510629.0,656,10,209,3,63.888888888888886,64.0,0
